flight_pk,parameter,phases,value
8316355,Brake Emergency Inboard Accumulator Press,Taxiing,3088.63529412
8316355,Brake Emergency Inboard Accumulator Press,Descent,3086.69061224
8316355,Brake Emergency Inboard Accumulator Press,Grounded,3022.4115226337449
8316355,Brake Emergency Inboard Accumulator Press,Airborne,3085.80279154
8316355,Brake Emergency Inboard Accumulator Press,Final Approach,3119.88732394
8316355,Brake Emergency Inboard Accumulator Press,Approach And Landing,3106.57777778
8316355,Brake Emergency Inboard Accumulator Press,Approach,3111.42583732
8316355,Brake Emergency Inboard Accumulator Press,Taxi Out,3087.75070822
8316355,Brake Emergency Inboard Accumulator Press,Landing,3097.01886792
8316355,Brake Emergency Inboard Accumulator Press,Descending,3087.43504795
8316355,Brake Emergency Inboard Accumulator Press,Climbing,3093.08366534
8316355,Brake Emergency Inboard Accumulator Press,Turning On Ground,3082.08
8316355,Brake Emergency Inboard Accumulator Press,Mobile,3086.70940767
8316355,Brake Emergency Inboard Accumulator Press,Cruise,3076.05063291
8316355,Brake Emergency Inboard Accumulator Press,Climb Cruise Descent,3085.79099099
8316355,Brake Emergency Inboard Accumulator Press,Takeoff Rotation,3104.64
8316355,Brake Emergency Inboard Accumulator Press,Fast,3086.20517395
8316355,Brake Emergency Inboard Accumulator Press,Climb,3092.19161677
8316355,Brake Emergency Inboard Accumulator Press,Level Flight,3076.65132743
8316355,Brake Emergency Inboard Accumulator Press,Turning In Air,3111.33333333
8316355,Brake Emergency Inboard Accumulator Press,Takeoff Roll,3105.52380952
8316355,Brake Emergency Inboard Accumulator Press,Taxi In,3090.48717949
8316355,Brake Emergency Inboard Accumulator Press,Takeoff,3094.93333333
8316355,Brake Emergency Inboard Accumulator Press,Landing Roll,3138.10526316
8316355,Cabin Bus Voltage,Taxiing,28.3588867188
8316355,Cabin Bus Voltage,Descent,28.3577410131
8316355,Cabin Bus Voltage,Grounded,28.354295267489711
8316355,Cabin Bus Voltage,Airborne,28.3534346847
8316355,Cabin Bus Voltage,Final Approach,28.3731617647
8316355,Cabin Bus Voltage,Approach And Landing,28.371835443
8316355,Cabin Bus Voltage,Approach,28.3737980769
8316355,Cabin Bus Voltage,Taxi Out,28.3547585227
8316355,Cabin Bus Voltage,Landing,28.3680555556
8316355,Cabin Bus Voltage,Descending,28.3586672474
8316355,Cabin Bus Voltage,Climbing,28.3531746032
8316355,Cabin Bus Voltage,Turning On Ground,28.375
8316355,Cabin Bus Voltage,Mobile,28.3548050139
8316355,Cabin Bus Voltage,Cruise,28.3429621849
8316355,Cabin Bus Voltage,Climb Cruise Descent,28.3534346847
8316355,Cabin Bus Voltage,Takeoff Rotation,28.34375
8316355,Cabin Bus Voltage,Fast,28.3535714286
8316355,Cabin Bus Voltage,Climb,28.35275
8316355,Cabin Bus Voltage,Level Flight,28.3430851064
8316355,Cabin Bus Voltage,Turning In Air,28.375
8316355,Cabin Bus Voltage,Takeoff Roll,28.359375
8316355,Cabin Bus Voltage,Taxi In,28.3685897436
8316355,Cabin Bus Voltage,Takeoff,28.3494318182
8316355,Cabin Bus Voltage,Landing Roll,28.38125
8316355,Brake Emergency Outboard Accumulator Press,Taxiing,3076.41568627
8316355,Brake Emergency Outboard Accumulator Press,Descent,3080.75755102
8316355,Brake Emergency Outboard Accumulator Press,Grounded,3038.4320987654319
8316355,Brake Emergency Outboard Accumulator Press,Airborne,3077.78478163
8316355,Brake Emergency Outboard Accumulator Press,Final Approach,3104.0
8316355,Brake Emergency Outboard Accumulator Press,Approach And Landing,3096.41904762
8316355,Brake Emergency Outboard Accumulator Press,Approach,3105.62679426
8316355,Brake Emergency Outboard Accumulator Press,Taxi Out,3081.24645892
8316355,Brake Emergency Outboard Accumulator Press,Landing,3078.26415094
8316355,Brake Emergency Outboard Accumulator Press,Descending,3081.27986051
8316355,Brake Emergency Outboard Accumulator Press,Climbing,3082.54183267
